,date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
77,20160825,sbarnes,O1,-15.3,RBS446,62,500.0,15288.102278,12172.8054926,0.758825651437
78,20160825,sbarnes,O1,-15.3,RBS1147,30,500.0,15561.7273511,12446.4305658,0.775882830616
79,20160825,sbarnes,O1,-15.3,HG104,11,500.0,17695.1335354,14579.83675,0.908874632591
80,20160825,sbarnes,O1,-15.3,auto,0,1000.0,3107.19809918,0.0,0.0
81,20160825,sbarnes,O1,-15.3,delta,0,1000.0,18028.6294452,14921.431346,1.0
82,20160825,sbarnes,O1,-15.3,RBS1L,870,1000.0,9253.68393003,6146.48583085,0.411923339546
83,20160825,sbarnes,O1,-15.3,RBS1,610,1000.0,9385.42030278,6278.2222036,0.420752008171
84,20160825,sbarnes,O1,-15.3,RBS1027,130,1000.0,13578.5811801,10471.3830809,0.701768003222
85,20160825,sbarnes,O1,-15.3,RBS446,62,1000.0,15585.1520679,12477.9539688,0.836243767735
86,20160825,sbarnes,O1,-15.3,RBS1147,30,1000.0,16144.4740691,13037.27597,0.873728241458
87,20160825,sbarnes,O1,-15.3,HG104,11,1000.0,17509.0043364,14401.8062373,0.965175920683
88,20160825,sbarnes,O1,-15.3,auto,0,5000.0,3081.04873852,0.0,0.0
89,20160825,sbarnes,O1,-15.3,delta,0,5000.0,16275.097997,13194.0492585,1.0
90,20160825,sbarnes,O1,-15.3,RBS1L,870,5000.0,8419.75783202,5338.7090935,0.404630071397
91,20160825,sbarnes,O1,-15.3,RBS1,610,5000.0,9117.33857482,6036.2898363,0.457500932278
92,20160825,sbarnes,O1,-15.3,RBS1027,130,5000.0,12261.0883388,9180.03960023,0.695771208699
93,20160825,sbarnes,O1,-15.3,RBS446,62,5000.0,14365.9505646,11284.9018261,0.855302387081
94,20160825,sbarnes,O1,-15.3,RBS1147,30,5000.0,15309.6141329,12228.5653944,0.926824294406
95,20160825,sbarnes,O1,-15.3,HG104,11,5000.0,15732.1170803,12651.0683418,0.958846529513
0,20160825,mrazomej,O1,-15.3,auto,0,0.0,3317.29413425,0.0,0.0
1,20160825,mrazomej,O1,-15.3,delta,0,0.0,19723.4147733,16406.1206391,1.0
2,20160825,mrazomej,O1,-15.3,RBS1L,870,0.0,3367.98222829,50.6880940472,0.00308958437905
3,20160825,mrazomej,O1,-15.3,RBS1,610,0.0,3368.71695174,51.4228174938,0.00313436787557
4,20160825,mrazomej,O1,-15.3,RBS1027,130,0.0,3396.04317639,78.7490421478,0.00479997946378
5,20160825,mrazomej,O1,-15.3,RBS446,62,0.0,3474.25517035,156.961036103,0.00956722430343
6,20160825,mrazomej,O1,-15.3,RBS1147,30,0.0,3597.41291818,280.118783933,0.0170740414566
7,20160825,mrazomej,O1,-15.3,HG104,11,0.0,4012.68764404,695.393509794,0.0423862243301
8,20160825,mrazomej,O1,-15.3,auto,0,0.1,3225.66817836,0.0,0.0
9,20160825,mrazomej,O1,-15.3,delta,0,0.1,18567.089274,15341.4210956,1.0
10,20160825,mrazomej,O1,-15.3,RBS1L,870,0.1,3247.72379553,22.055617162,0.00143765150728
11,20160825,mrazomej,O1,-15.3,RBS1,610,0.1,3275.38213513,49.7139567669,0.00324050532588
12,20160825,mrazomej,O1,-15.3,RBS1027,130,0.1,3300.66310298,74.9949246158,0.00488839489825
13,20160825,mrazomej,O1,-15.3,RBS446,62,0.1,3336.44283832,110.774659957,0.00722062573385
14,20160825,mrazomej,O1,-15.3,RBS1147,30,0.1,3429.13752542,203.469347061,0.0132627444219
15,20160825,mrazomej,O1,-15.3,HG104,11,0.1,3869.70899306,644.040814693,0.0419805186676
16,20160825,mrazomej,O1,-15.3,auto,0,5.0,3106.31334053,0.0,0.0
17,20160825,mrazomej,O1,-15.3,delta,0,5.0,18418.563589,15312.2502485,1.0
18,20160825,mrazomej,O1,-15.3,RBS1L,870,5.0,3235.50758201,129.194241475,0.00843731256864
19,20160825,mrazomej,O1,-15.3,RBS1,610,5.0,3246.64978493,140.3364444,0.00916497850562
20,20160825,mrazomej,O1,-15.3,RBS1027,130,5.0,3375.09259809,268.779257561,0.0175532174043
21,20160825,mrazomej,O1,-15.3,RBS446,62,5.0,3466.72187316,360.408532624,0.0235372676632
22,20160825,mrazomej,O1,-15.3,RBS1147,30,5.0,3691.99280334,585.679462809,0.0382490785682
23,20160825,mrazomej,O1,-15.3,HG104,11,5.0,4707.18306404,1600.86972351,0.104548299403
24,20160825,mrazomej,O1,-15.3,auto,0,10.0,3089.54807562,0.0,0.0
25,20160825,mrazomej,O1,-15.3,delta,0,10.0,17387.2625407,14297.7144651,1.0
26,20160825,mrazomej,O1,-15.3,RBS1L,870,10.0,3269.08918457,179.541108955,0.0125573293125
27,20160825,mrazomej,O1,-15.3,RBS1,610,10.0,3282.39088488,192.842809255,0.0134876668383
28,20160825,mrazomej,O1,-15.3,RBS1027,130,10.0,3489.69729072,400.149215098,0.0279869356794
29,20160825,mrazomej,O1,-15.3,RBS446,62,10.0,3643.93757178,554.389496161,0.0387746935017
30,20160825,mrazomej,O1,-15.3,RBS1147,30,10.0,3822.56037689,733.01230127,0.0512677954968
31,20160825,mrazomej,O1,-15.3,HG104,11,10.0,5119.83249852,2030.2844229,0.142000627293
32,20160825,mrazomej,O1,-15.3,auto,0,25.0,3025.34628904,0.0,0.0
33,20160825,mrazomej,O1,-15.3,delta,0,25.0,16253.8916056,13228.5453166,1.0
34,20160825,mrazomej,O1,-15.3,RBS1L,870,25.0,3354.88405798,329.537768949,0.0249111116198
35,20160825,mrazomej,O1,-15.3,RBS1,610,25.0,3455.30892025,429.96263121,0.0325026388708
36,20160825,mrazomej,O1,-15.3,RBS1027,130,25.0,3891.52552598,866.179236947,0.0654780413279
37,20160825,mrazomej,O1,-15.3,RBS446,62,25.0,4446.72713941,1421.38085038,0.107448008557
38,20160825,mrazomej,O1,-15.3,RBS1147,30,25.0,5294.13393023,2268.7876412,0.171506963684
39,20160825,mrazomej,O1,-15.3,HG104,11,25.0,8251.1375264,5225.79123736,0.395038994259
40,20160825,mrazomej,O1,-15.3,auto,0,50.0,3052.19183379,0.0,0.0
41,20160825,mrazomej,O1,-15.3,delta,0,50.0,16129.9179798,13077.726146,1.0
42,20160825,mrazomej,O1,-15.3,RBS1L,870,50.0,3782.56775027,730.375916477,0.0558488462233
43,20160825,mrazomej,O1,-15.3,RBS1,610,50.0,3932.05341238,879.861578592,0.0672794007743
44,20160825,mrazomej,O1,-15.3,RBS1027,130,50.0,5009.6321768,1957.44034301,0.149677422601
45,20160825,mrazomej,O1,-15.3,RBS446,62,50.0,6129.1686994,3076.97686561,0.235283781849
46,20160825,mrazomej,O1,-15.3,RBS1147,30,50.0,7589.58059537,4537.38876158,0.34695548071
47,20160825,mrazomej,O1,-15.3,HG104,11,50.0,11413.4589038,8361.26706996,0.639351747897
48,20160825,mrazomej,O1,-15.3,auto,0,75.0,3059.04888724,0.0,0.0
49,20160825,mrazomej,O1,-15.3,delta,0,75.0,15750.7410736,12691.6921864,1.0
50,20160825,mrazomej,O1,-15.3,RBS1L,870,75.0,4569.32532654,1510.27643931,0.118997247737
51,20160825,mrazomej,O1,-15.3,RBS1,610,75.0,4737.42911377,1678.38022653,0.132242430866
52,20160825,mrazomej,O1,-15.3,RBS1027,130,75.0,6421.79564768,3362.74676044,0.264956533066
53,20160825,mrazomej,O1,-15.3,RBS446,62,75.0,8011.20899001,4952.16010277,0.390189111904
54,20160825,mrazomej,O1,-15.3,RBS1147,30,75.0,9490.78879343,6431.73990619,0.506767719523
55,20160825,mrazomej,O1,-15.3,HG104,11,75.0,12269.2189415,9210.17005431,0.725684953515
56,20160825,mrazomej,O1,-15.3,auto,0,100.0,3055.5236457,0.0,0.0
57,20160825,mrazomej,O1,-15.3,delta,0,100.0,15535.8295854,12480.3059397,1.0
58,20160825,mrazomej,O1,-15.3,RBS1L,870,100.0,4629.62493439,1574.10128869,0.12612681903
59,20160825,mrazomej,O1,-15.3,RBS1,610,100.0,5014.22463824,1958.70099254,0.156943347544
60,20160825,mrazomej,O1,-15.3,RBS1027,130,100.0,7276.71759501,4221.19394931,0.338228403191
61,20160825,mrazomej,O1,-15.3,RBS446,62,100.0,9227.21618692,6171.69254122,0.494514523205
62,20160825,mrazomej,O1,-15.3,RBS1147,30,100.0,10861.1205052,7805.59685949,0.625433134188
63,20160825,mrazomej,O1,-15.3,HG104,11,100.0,13193.576776,10138.0531303,0.812324087188
64,20160825,mrazomej,O1,-15.3,auto,0,250.0,3060.24669331,0.0,0.0
65,20160825,mrazomej,O1,-15.3,delta,0,250.0,15433.6831514,12373.4364581,1.0
66,20160825,mrazomej,O1,-15.3,RBS1L,870,250.0,6256.53016638,3196.28347307,0.258318170856
67,20160825,mrazomej,O1,-15.3,RBS1,610,250.0,6694.15664157,3633.90994826,0.29368639509
68,20160825,mrazomej,O1,-15.3,RBS1027,130,250.0,10156.0604882,7095.81379486,0.573471550839
69,20160825,mrazomej,O1,-15.3,RBS446,62,250.0,12163.7057196,9103.45902629,0.73572600927
70,20160825,mrazomej,O1,-15.3,RBS1147,30,250.0,13374.0513493,10313.804656,0.833544075719
71,20160825,mrazomej,O1,-15.3,HG104,11,250.0,14828.0468128,11767.8001195,0.951053505571
72,20160825,mrazomej,O1,-15.3,auto,0,500.0,3044.59419944,0.0,0.0
73,20160825,mrazomej,O1,-15.3,delta,0,500.0,15820.7312014,12776.1370019,1.0
74,20160825,mrazomej,O1,-15.3,RBS1L,870,500.0,6946.1959905,3901.60179106,0.305381962519
75,20160825,mrazomej,O1,-15.3,RBS1,610,500.0,7517.01840733,4472.42420789,0.350060758367
76,20160825,mrazomej,O1,-15.3,RBS1027,130,500.0,11087.13076,8042.53656056,0.629496737499
77,20160825,mrazomej,O1,-15.3,RBS446,62,500.0,12434.8012333,9390.20703381,0.734980145594
78,20160825,mrazomej,O1,-15.3,RBS1147,30,500.0,13961.0705637,10916.4763642,0.854442650589
79,20160825,mrazomej,O1,-15.3,HG104,11,500.0,15084.8471487,12040.2529493,0.942401678022
80,20160825,mrazomej,O1,-15.3,auto,0,1000.0,3056.13854492,0.0,0.0
81,20160825,mrazomej,O1,-15.3,delta,0,1000.0,16044.7254577,12988.5869128,1.0
82,20160825,mrazomej,O1,-15.3,RBS1L,870,1000.0,8052.59127858,4996.45273366,0.384680240214
83,20160825,mrazomej,O1,-15.3,RBS1,610,1000.0,8290.01875392,5233.880209,0.402959940457
84,20160825,mrazomej,O1,-15.3,RBS1027,130,1000.0,11677.7682554,8621.62971044,0.663785042078
85,20160825,mrazomej,O1,-15.3,RBS446,62,1000.0,13290.2449754,10234.1064305,0.787930704024
86,20160825,mrazomej,O1,-15.3,RBS1147,30,1000.0,13846.5593354,10790.4207905,0.830761718958
87,20160825,mrazomej,O1,-15.3,HG104,11,1000.0,15039.1599816,11983.0214367,0.922580840945
88,20160825,mrazomej,O1,-15.3,auto,0,5000.0,3066.49085353,0.0,0.0
89,20160825,mrazomej,O1,-15.3,delta,0,5000.0,14602.3125766,11535.821723,1.0
90,20160825,mrazomej,O1,-15.3,RBS1L,870,5000.0,7948.25878707,4881.76793354,0.423183371827
91,20160825,mrazomej,O1,-15.3,RBS1,610,5000.0,7858.54934423,4792.0584907,0.415406774286
92,20160825,mrazomej,O1,-15.3,RBS1027,130,5000.0,10675.7476026,7609.25674908,0.65961982872
93,20160825,mrazomej,O1,-15.3,RBS446,62,5000.0,12302.3065739,9235.81572039,0.800620531605
94,20160825,mrazomej,O1,-15.3,RBS1147,30,5000.0,13317.2875083,10250.7966548,0.888605675514
95,20160825,mrazomej,O1,-15.3,HG104,11,5000.0,14314.9202727,11248.4294192,0.975086967295
0,20160825,nbellive,O1,-15.3,auto,0,0.0,3088.39043736,0.0,0.0
1,20160825,nbellive,O1,-15.3,delta,0,0.0,18092.5694563,15004.1790189,1.0
2,20160825,nbellive,O1,-15.3,RBS1L,870,0.0,3101.94134873,13.5509113696,0.000903142474677
3,20160825,nbellive,O1,-15.3,RBS1,610,0.0,3158.53043984,70.1400024817,0.00467469778875
4,20160825,nbellive,O1,-15.3,RBS1027,130,0.0,3162.10860014,73.7181627811,0.00491317536856
5,20160825,nbellive,O1,-15.3,RBS446,62,0.0,3196.00650232,107.616064965,0.00717240608964
6,20160825,nbellive,O1,-15.3,RBS1147,30,0.0,3275.29604402,186.905606667,0.0124569032688
7,20160825,nbellive,O1,-15.3,HG104,11,0.0,3604.63446898,516.244031623,0.0344066830296
8,20160825,nbellive,O1,-15.3,auto,0,0.1,3102.60244078,0.0,0.0
9,20160825,nbellive,O1,-15.3,delta,0,0.1,16820.98644,13718.3839993,1.0
10,20160825,nbellive,O1,-15.3,RBS1L,870,0.1,3157.54735815,54.9449173678,0.00400520333669
11,20160825,nbellive,O1,-15.3,RBS1,610,0.1,3104.79067661,2.1882358366,0.000159511195832
12,20160825,nbellive,O1,-15.3,RBS1027,130,0.1,3144.69220617,42.0897653896,0.00306812853408
13,20160825,nbellive,O1,-15.3,RBS446,62,0.1,3161.50068419,58.8982434116,0.00429338057709
14,20160825,nbellive,O1,-15.3,RBS1147,30,0.1,3259.93438912,157.331948344,0.011468694006
15,20160825,nbellive,O1,-15.3,HG104,11,0.1,3655.31699325,552.714552469,0.0402900627726
16,20160825,nbellive,O1,-15.3,auto,0,5.0,3071.57206404,0.0,0.0
17,20160825,nbellive,O1,-15.3,delta,0,5.0,16925.8611838,13854.2891198,1.0
18,20160825,nbellive,O1,-15.3,RBS1L,870,5.0,3151.57387025,80.0018062134,0.00577451542419
19,20160825,nbellive,O1,-15.3,RBS1,610,5.0,3129.34956021,57.7774961756,0.00417036887826
20,20160825,nbellive,O1,-15.3,RBS1027,130,5.0,3205.81815981,134.246095774,0.00968985810915
21,20160825,nbellive,O1,-15.3,RBS446,62,5.0,3306.70487944,235.132815406,0.0169718426816
22,20160825,nbellive,O1,-15.3,RBS1147,30,5.0,3599.55036317,527.978299134,0.0381093749791
23,20160825,nbellive,O1,-15.3,HG104,11,5.0,4693.88511224,1622.3130482,0.117098252691
24,20160825,nbellive,O1,-15.3,auto,0,10.0,3059.12368625,0.0,0.0
25,20160825,nbellive,O1,-15.3,delta,0,10.0,17061.9326242,14002.8089379,1.0
26,20160825,nbellive,O1,-15.3,RBS1L,870,10.0,3292.98965378,233.865967531,0.0167013610318
27,20160825,nbellive,O1,-15.3,RBS1,610,10.0,3291.88622702,232.762540763,0.0166225606444
28,20160825,nbellive,O1,-15.3,RBS1027,130,10.0,3439.29134147,380.167655218,0.0271493853057
29,20160825,nbellive,O1,-15.3,RBS446,62,10.0,3529.13499322,470.011306962,0.0335655016823
30,20160825,nbellive,O1,-15.3,RBS1147,30,10.0,3662.32719872,603.203512467,0.0430773222102
31,20160825,nbellive,O1,-15.3,HG104,11,10.0,4796.08956912,1736.96588286,0.12404410362
32,20160825,nbellive,O1,-15.3,auto,0,25.0,3128.38907565,0.0,0.0
33,20160825,nbellive,O1,-15.3,delta,0,25.0,17384.6880367,14256.2989611,1.0
34,20160825,nbellive,O1,-15.3,RBS1L,870,25.0,3684.18308345,555.794007802,0.0389858552574
35,20160825,nbellive,O1,-15.3,RBS1,610,25.0,3713.15819241,584.769116759,0.0410182978315
36,20160825,nbellive,O1,-15.3,RBS1027,130,25.0,4212.90138889,1084.51231324,0.0760725007386
37,20160825,nbellive,O1,-15.3,RBS446,62,25.0,4531.49285366,1403.10377801,0.0984199182298
38,20160825,nbellive,O1,-15.3,RBS1147,30,25.0,4777.17437276,1648.78529711,0.11565310896
39,20160825,nbellive,O1,-15.3,HG104,11,25.0,7017.97788179,3889.58880614,0.272832999417
40,20160825,nbellive,O1,-15.3,auto,0,50.0,3084.59067642,0.0,0.0
41,20160825,nbellive,O1,-15.3,delta,0,50.0,16689.3050063,13604.7143299,1.0
42,20160825,nbellive,O1,-15.3,RBS1L,870,50.0,3180.20503627,95.6143598472,0.00702803142564
43,20160825,nbellive,O1,-15.3,RBS1,610,50.0,3265.19393815,180.603261727,0.013275049909
44,20160825,nbellive,O1,-15.3,RBS1027,130,50.0,3554.33473447,469.744058048,0.0345280354043
45,20160825,nbellive,O1,-15.3,RBS446,62,50.0,4854.10469889,1769.51402247,0.130066238773
46,20160825,nbellive,O1,-15.3,RBS1147,30,50.0,7309.15269716,4224.56202074,0.310521920439
47,20160825,nbellive,O1,-15.3,HG104,11,50.0,12502.5610612,9417.97038473,0.692257856826
48,20160825,nbellive,O1,-15.3,auto,0,75.0,3095.04518303,0.0,0.0
49,20160825,nbellive,O1,-15.3,delta,0,75.0,16452.738188,13357.693005,1.0
50,20160825,nbellive,O1,-15.3,RBS1L,870,75.0,3309.39101088,214.345827849,0.0160466203085
51,20160825,nbellive,O1,-15.3,RBS1,610,75.0,3446.50000056,351.454817533,0.0263110416898
52,20160825,nbellive,O1,-15.3,RBS1027,130,75.0,4619.8335675,1524.78838447,0.114150578539
53,20160825,nbellive,O1,-15.3,RBS446,62,75.0,7277.59339218,4182.54820915,0.313119054883
54,20160825,nbellive,O1,-15.3,RBS1147,30,75.0,9682.16107402,6587.11589099,0.493132750433
55,20160825,nbellive,O1,-15.3,HG104,11,75.0,13857.8520702,10762.8068872,0.805738452228
56,20160825,nbellive,O1,-15.3,auto,0,100.0,3039.34098671,0.0,0.0
57,20160825,nbellive,O1,-15.3,delta,0,100.0,15372.4814149,12333.1404282,1.0
58,20160825,nbellive,O1,-15.3,RBS1L,870,100.0,4082.39037496,1043.04938825,0.0845728948215
59,20160825,nbellive,O1,-15.3,RBS1,610,100.0,4438.99886118,1399.65787447,0.113487548659
60,20160825,nbellive,O1,-15.3,RBS1027,130,100.0,7074.13495966,4034.79397295,0.327150574215
61,20160825,nbellive,O1,-15.3,RBS446,62,100.0,10084.9912214,7045.65023474,0.571277873286
62,20160825,nbellive,O1,-15.3,RBS1147,30,100.0,11796.0564963,8756.71550957,0.710015065552
63,20160825,nbellive,O1,-15.3,HG104,11,100.0,14722.1948843,11682.8538976,0.947273240394
64,20160825,nbellive,O1,-15.3,auto,0,250.0,3076.11564985,0.0,0.0
65,20160825,nbellive,O1,-15.3,delta,0,250.0,16032.4571635,12956.3415137,1.0
66,20160825,nbellive,O1,-15.3,RBS1L,870,250.0,5428.13225209,2352.01660224,0.181534007865
67,20160825,nbellive,O1,-15.3,RBS1,610,250.0,5968.61348613,2892.49783628,0.223249582703
68,20160825,nbellive,O1,-15.3,RBS1027,130,250.0,10117.4934,7041.37775018,0.543469600793
69,20160825,nbellive,O1,-15.3,RBS446,62,250.0,12934.263284,9858.14763416,0.760874327351
70,20160825,nbellive,O1,-15.3,RBS1147,30,250.0,14055.144208,10979.0285581,0.847386474532
71,20160825,nbellive,O1,-15.3,HG104,11,250.0,15426.8821692,12350.7665193,0.953260340218
72,20160825,nbellive,O1,-15.3,auto,0,500.0,3129.22341991,0.0,0.0
73,20160825,nbellive,O1,-15.3,delta,0,500.0,16125.6431691,12996.4197492,1.0
74,20160825,nbellive,O1,-15.3,RBS1L,870,500.0,6801.91578509,3672.69236518,0.282592624435
75,20160825,nbellive,O1,-15.3,RBS1,610,500.0,7176.4982709,4047.27485099,0.311414599489
76,20160825,nbellive,O1,-15.3,RBS1027,130,500.0,11176.2356303,8047.01221039,0.619171461501
77,20160825,nbellive,O1,-15.3,RBS446,62,500.0,13429.464516,10300.2410961,0.792544508012
78,20160825,nbellive,O1,-15.3,RBS1147,30,500.0,14644.1464274,11514.9230075,0.886007318147
79,20160825,nbellive,O1,-15.3,HG104,11,500.0,15720.1843514,12590.9609315,0.968802268196
80,20160825,nbellive,O1,-15.3,auto,0,1000.0,3155.94682201,0.0,0.0
81,20160825,nbellive,O1,-15.3,delta,0,1000.0,15770.3392725,12614.3924505,1.0
82,20160825,nbellive,O1,-15.3,RBS1L,870,1000.0,5671.03695647,2515.09013447,0.199382581789
83,20160825,nbellive,O1,-15.3,RBS1,610,1000.0,6366.68783597,3210.74101397,0.254529976499
84,20160825,nbellive,O1,-15.3,RBS1027,130,1000.0,10330.3162656,7174.36944357,0.568744747062
85,20160825,nbellive,O1,-15.3,RBS446,62,1000.0,12667.0419163,9511.09509427,0.753987568694
86,20160825,nbellive,O1,-15.3,RBS1147,30,1000.0,14654.6017536,11498.6549316,0.911550435488
87,20160825,nbellive,O1,-15.3,HG104,11,1000.0,15263.6717505,12107.7249285,0.959834171647
88,20160825,nbellive,O1,-15.3,auto,0,5000.0,3027.90729489,0.0,0.0
89,20160825,nbellive,O1,-15.3,delta,0,5000.0,13880.790862,10852.8835671,1.0
90,20160825,nbellive,O1,-15.3,RBS1L,870,5000.0,8313.29432378,5285.38702889,0.487003015946
91,20160825,nbellive,O1,-15.3,RBS1,610,5000.0,8692.50031073,5664.59301584,0.521943590458
92,20160825,nbellive,O1,-15.3,RBS1027,130,5000.0,12335.302135,9307.39484012,0.857596488764
93,20160825,nbellive,O1,-15.3,RBS446,62,5000.0,12661.3817652,9633.47447036,0.887641925834
94,20160825,nbellive,O1,-15.3,RBS1147,30,5000.0,14216.2389439,11188.331649,1.03090865942
95,20160825,nbellive,O1,-15.3,HG104,11,5000.0,13997.3046954,10969.3974005,1.01073574896
0,20160827,nbellive,O1,-15.3,auto,0,0.0,3153.82369668,0.0,0.0
1,20160827,nbellive,O1,-15.3,delta,0,0.0,20753.1372211,17599.3135244,1.0
2,20160827,nbellive,O1,-15.3,RBS1L,870,0.0,3220.16748536,66.3437886738,0.0037696804811
3,20160827,nbellive,O1,-15.3,RBS1,610,0.0,3182.52535373,28.7016570464,0.00163083957829
4,20160827,nbellive,O1,-15.3,RBS1027,130,0.0,3215.29582131,61.472124624,0.00349287059059
5,20160827,nbellive,O1,-15.3,RBS446,62,0.0,3238.4919516,84.6682549159,0.00481088394717
6,20160827,nbellive,O1,-15.3,RBS1147,30,0.0,3330.27815974,176.454463054,0.0100262128298
7,20160827,nbellive,O1,-15.3,HG104,11,0.0,3637.10341655,483.279719861,0.0274601460558
8,20160827,nbellive,O1,-15.3,auto,0,0.1,3140.02150973,0.0,0.0
9,20160827,nbellive,O1,-15.3,delta,0,0.1,20333.0772765,17193.0557668,1.0
10,20160827,nbellive,O1,-15.3,RBS1L,870,0.1,3203.77425257,63.7527428481,0.00370805188518
11,20160827,nbellive,O1,-15.3,RBS1,610,0.1,3162.75890431,22.7373945806,0.00132247547434
12,20160827,nbellive,O1,-15.3,RBS1027,130,0.1,3201.20368261,61.1821728863,0.00355853978002
13,20160827,nbellive,O1,-15.3,RBS446,62,0.1,3217.49285283,77.471343107,0.00450596706937
14,20160827,nbellive,O1,-15.3,RBS1147,30,0.1,3329.89625217,189.874742444,0.0110436879296
15,20160827,nbellive,O1,-15.3,HG104,11,0.1,3765.53551183,625.514002102,0.0363817817255
16,20160827,nbellive,O1,-15.3,auto,0,5.0,3123.88562377,0.0,0.0
17,20160827,nbellive,O1,-15.3,delta,0,5.0,16891.0221087,13767.1364849,1.0
18,20160827,nbellive,O1,-15.3,RBS1L,870,5.0,3134.79837391,10.9127501379,0.000792666663099
19,20160827,nbellive,O1,-15.3,RBS1,610,5.0,3170.65770721,46.7720834423,0.00339737195847
20,20160827,nbellive,O1,-15.3,RBS1027,130,5.0,3209.16589588,85.2802721091,0.00619448148876
21,20160827,nbellive,O1,-15.3,RBS446,62,5.0,3286.36169669,162.476072918,0.0118017332868
22,20160827,nbellive,O1,-15.3,RBS1147,30,5.0,3435.17062024,311.284996471,0.0226107293127
23,20160827,nbellive,O1,-15.3,HG104,11,5.0,4289.24274864,1165.35712487,0.0846477498168
24,20160827,nbellive,O1,-15.3,auto,0,10.0,3079.51949581,0.0,0.0
25,20160827,nbellive,O1,-15.3,delta,0,10.0,17021.3682897,13941.8487939,1.0
26,20160827,nbellive,O1,-15.3,RBS1L,870,10.0,3258.95849697,179.439001162,0.0128705312914
27,20160827,nbellive,O1,-15.3,RBS1,610,10.0,3223.89450034,144.375004537,0.0103555135816
28,20160827,nbellive,O1,-15.3,RBS1027,130,10.0,3408.76924336,329.24974755,0.0236159316041
29,20160827,nbellive,O1,-15.3,RBS446,62,10.0,3481.52414495,402.004649146,0.028834385962
30,20160827,nbellive,O1,-15.3,RBS1147,30,10.0,3735.53105417,656.011558361,0.0470534122168
31,20160827,nbellive,O1,-15.3,HG104,11,10.0,5088.43567689,2008.91618109,0.144092523939
32,20160827,nbellive,O1,-15.3,auto,0,25.0,3085.44236647,0.0,0.0
33,20160827,nbellive,O1,-15.3,delta,0,25.0,13764.335774,10678.8934076,1.0
34,20160827,nbellive,O1,-15.3,RBS1L,870,25.0,3314.93380722,229.491440746,0.0214901892909
35,20160827,nbellive,O1,-15.3,RBS1,610,25.0,3404.88441258,319.442046107,0.0299134033757
36,20160827,nbellive,O1,-15.3,RBS1027,130,25.0,3710.14247931,624.700112834,0.0584985811724
37,20160827,nbellive,O1,-15.3,RBS446,62,25.0,4124.03863699,1038.59627052,0.0972569189406
38,20160827,nbellive,O1,-15.3,RBS1147,30,25.0,4750.75696794,1665.31460146,0.155944491429
39,20160827,nbellive,O1,-15.3,HG104,11,25.0,7218.36451652,4132.92215005,0.387017829686
40,20160827,nbellive,O1,-15.3,auto,0,50.0,3102.35601573,0.0,0.0
41,20160827,nbellive,O1,-15.3,delta,0,50.0,15927.5111186,12825.1551029,1.0
42,20160827,nbellive,O1,-15.3,RBS1L,870,50.0,4150.72499328,1048.36897755,0.081743181205
43,20160827,nbellive,O1,-15.3,RBS1,610,50.0,4065.78631007,963.430294343,0.0751203620242
44,20160827,nbellive,O1,-15.3,RBS1027,130,50.0,5145.1536757,2042.79765997,0.159280542308
45,20160827,nbellive,O1,-15.3,RBS446,62,50.0,5904.65163114,2802.29561541,0.218499939606
46,20160827,nbellive,O1,-15.3,RBS1147,30,50.0,6773.28454329,3670.92852757,0.286228782274
47,20160827,nbellive,O1,-15.3,HG104,11,50.0,10630.2677243,7527.91170854,0.586964574554
48,20160827,nbellive,O1,-15.3,auto,0,75.0,3096.22794651,0.0,0.0
49,20160827,nbellive,O1,-15.3,delta,0,75.0,15893.1064881,12796.8785415,1.0
50,20160827,nbellive,O1,-15.3,RBS1L,870,75.0,4222.1619275,1125.93398099,0.0879850486455
51,20160827,nbellive,O1,-15.3,RBS1,610,75.0,4278.57101635,1182.34306985,0.0923930836733
52,20160827,nbellive,O1,-15.3,RBS1027,130,75.0,5568.7011675,2472.47322099,0.193209087119
